txn_id,official,ticker,date,type,abn_5,timed_5,abn_30,timed_30,abn_90,timed_90
3824,"Trump, Donald J.",COF,2025-11-18,sale,0.049401941570813346,-0.049401941570813346,0.18892706850596364,-0.18892706850596364,-0.004059292323548291,0.004059292323548291
3825,"Trump, Donald J.",CARR,2025-11-18,sale,0.014666873519247448,-0.014666873519247448,-0.0019500272664556562,0.0019500272664556562,0.2451806243320438,-0.2451806243320438
3826,"Trump, Donald J.",COIN,2025-11-18,sale,-0.051931993332816506,0.051931993332816506,-0.11112078489946675,0.11112078489946675,-0.4033801778025584,0.4033801778025584
3827,"Trump, Donald J.",CLX,2025-11-18,sale,0.04457232324615035,-0.04457232324615035,-0.03231974023364825,0.03231974023364825,0.20392887804276794,-0.20392887804276794
3830,"Trump, Donald J.",DLR,2025-11-18,sale,-0.036729685829566705,0.036729685829566705,-0.09064816424161237,0.09064816424161237,0.09845772240464656,-0.09845772240464656
3833,"Trump, Donald J.",DELL,2025-11-18,sale,0.0036928454905960084,-0.0036928454905960084,-0.022792589118819873,0.022792589118819873,-0.0872073083516417,0.0872073083516417
3834,"Trump, Donald J.",EXR,2025-11-18,sale,-0.007058956478500633,0.007058956478500633,-0.008365732956887584,0.008365732956887584,0.11054209987906205,-0.11054209987906205
3835,"Trump, Donald J.",ETN,2025-11-18,sale,-0.027481577116209355,0.027481577116209355,-0.09086826720972274,0.09086826720972274,0.11970887553981147,-0.11970887553981147
3836,"Trump, Donald J.",EQIX,2025-11-18,sale,-0.05663068380159886,0.05663068380159886,-0.06408229770072404,0.06408229770072404,0.19162042203759122,-0.19162042203759122
3841,"Trump, Donald J.",GDDY,2025-11-18,sale,-0.013693654004703237,0.013693654004703237,-0.013735063093507138,0.013735063093507138,-0.30958327031263855,0.30958327031263855
3842,"Trump, Donald J.",GE,2025-11-18,sale,-0.031315871527696104,0.031315871527696104,-0.005641686289689307,0.005641686289689307,0.06867364314930247,-0.06867364314930247
3843,"Trump, Donald J.",GEHC,2025-11-18,sale,0.10324639506899769,-0.10324639506899769,0.13709602402985555,-0.13709602402985555,0.11201678226305756,-0.11201678226305756
3844,"Trump, Donald J.",IT,2025-11-18,sale,0.01739815080610918,-0.01739815080610918,0.07790043834636817,-0.07790043834636817,-0.346937552246415,0.346937552246415
3845,"Trump, Donald J.",GWW,2025-11-18,sale,0.0030367502970587434,-0.0030367502970587434,0.08554033907463454,-0.08554033907463454,0.1978920845253791,-0.1978920845253791
3846,"Trump, Donald J.",ISRG,2025-11-18,sale,0.036074717651662036,-0.036074717651662036,0.002823094316592334,-0.002823094316592334,-0.13525366708841902,0.13525366708841902
3849,"Trump, Donald J.",HWM,2025-11-18,sale,-0.01040825039445159,0.01040825039445159,-0.04083257110845695,0.04083257110845695,0.21826026082288852,-0.21826026082288852
3850,"Trump, Donald J.",IR,2025-11-18,sale,0.057572960630285275,-0.057572960630285275,0.04708386131624476,-0.04708386131624476,0.3050248320595841,-0.3050248320595841
3852,"Trump, Donald J.",HUM,2025-11-18,sale,-0.006486622484179083,0.006486622484179083,0.08866833356361314,-0.08866833356361314,-0.24462787756368154,0.24462787756368154
3855,"Trump, Donald J.",INTC,2025-11-18,sale,0.021059909678740496,-0.021059909678740496,0.03197133410121045,-0.03197133410121045,0.3076264790426819,-0.3076264790426819
3862,"Trump, Donald J.",LEN,2025-11-18,sale,0.1076586738726042,-0.1076586738726042,-0.09070930736949212,0.09070930736949212,0.014288371108592823,-0.014288371108592823
3864,"Trump, Donald J.",MCK,2025-11-18,sale,0.01051188470457598,-0.01051188470457598,-0.08226265707160263,0.08226265707160263,0.06305919554596673,-0.06305919554596673
